Project,Model,ACC,PRE,REC,FM,AUC,TPR,TNR
szybkafucha.csv,Log,0.45454545454545453,0.5454545454545454,0.46153846153846156,0.4999999999999999,0.5042735042735043
szybkafucha.csv,NB,0.6818181818181818,0.8,0.6153846153846154,0.6956521739130435,0.811965811965812
szybkafucha.csv,RBF,0.6363636363636364,0.7272727272727273,0.6153846153846154,0.6666666666666667,0.6752136752136753
szybkafucha.csv,MLP,0.5454545454545454,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6495726495726496
szybkafucha.csv,DTree,0.5,0.6,0.46153846153846156,0.5217391304347826,0.6239316239316239
szybkafucha.csv,Voting,0.5909090909090909,0.6666666666666666,0.6153846153846154,0.64,0.5854700854700855
szybkafucha.csv,Adaptive ,0.6153846153846154,1.0,0.6153846153846154,0.761904761904762,NaN
ant-1.7.csv,Log,0.8140929535232384,0.6344086021505376,0.3959731543624161,0.4876033057851239,0.8123914902438393
ant-1.7.csv,NB,0.8140929535232384,0.5886524822695035,0.5570469798657718,0.5724137931034482,0.8150734627244695
ant-1.7.csv,RBF,0.7901049475262368,0.5328467153284672,0.4899328859060403,0.5104895104895105,0.7717991241481175
ant-1.7.csv,MLP,0.7901049475262368,0.5310344827586206,0.5167785234899329,0.5238095238095238,0.7520665440128528
ant-1.7.csv,DTree,0.7856071964017991,0.5197368421052632,0.5302013422818792,0.5249169435215947,0.6910678655645098
ant-1.7.csv,Voting,0.8215892053973014,0.6271186440677966,0.4966442953020134,0.5543071161048689,0.7058511051799642
ant-1.7.csv,Adaptive ,0.8115501519756839,0.5886524822695035,0.5570469798657718,0.5724137931034482,0.813821020292454
xerces-1.4.csv,Log,0.883495145631068,0.9306666666666666,0.9112271540469974,0.9208443271767811,0.9218688187356595
xerces-1.4.csv,NB,0.6718446601941748,0.9458333333333333,0.5926892950391645,0.7287319422150883,0.8530738191312603
xerces-1.4.csv,RBF,0.7728155339805826,0.8341708542713567,0.8668407310704961,0.850192061459667,0.8149774507476857
xerces-1.4.csv,MLP,0.9067961165048544,0.9328165374677002,0.9425587467362925,0.9376623376623375,0.8988844054118206
xerces-1.4.csv,DTree,0.9378640776699029,0.9465648854961832,0.9712793733681462,0.9587628865979381,0.9083986074847694
xerces-1.4.csv,Voting,0.920388349514563,0.9407216494845361,0.9530026109660574,0.946822308690013,0.8893800933618166
xerces-1.4.csv,Adaptive ,0.9367588932806324,0.9453125,0.9705882352941176,0.9577836411609498,0.907824906822233
log4j-1.2.csv,Log,0.8804347826086957,0.9252873563218391,0.9470588235294117,0.936046511627907,0.6932773109243697
log4j-1.2.csv,NB,0.5434782608695652,0.967391304347826,0.5235294117647059,0.6793893129770994,0.6724789915966387
log4j-1.2.csv,RBF,0.9239130434782609,0.9239130434782609,1.0,0.96045197740113,0.6634453781512605
log4j-1.2.csv,MLP,0.8858695652173914,0.9257142857142857,0.9529411764705882,0.9391304347826087,0.6920168067226891
log4j-1.2.csv,DTree,0.9239130434782609,0.9431818181818182,0.9764705882352941,0.9595375722543352,0.7023109243697478
log4j-1.2.csv,Voting,0.9293478260869565,0.9337016574585635,0.9941176470588236,0.962962962962963,0.5684873949579832
log4j-1.2.csv,Adaptive ,0.92,0.92,1.0,0.9583333333333334,0.6623779946761313
termoproject.csv,Log,0.7567567567567568,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.8356643356643356
termoproject.csv,NB,0.8108108108108109,0.7,0.6363636363636364,0.6666666666666666,0.7937062937062938
termoproject.csv,RBF,0.7297297297297297,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.763986013986014
termoproject.csv,MLP,0.8108108108108109,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.7972027972027972
termoproject.csv,DTree,0.7027027027027027,0.5,0.5454545454545454,0.5217391304347826,0.7272727272727273
termoproject.csv,Voting,0.8108108108108109,0.7,0.6363636363636364,0.6666666666666666,0.7604895104895105
termoproject.csv,Adaptive ,0.8571428571428571,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.8502673796791443
arc.csv,Log,0.8861386138613861,0.5384615384615384,0.2916666666666667,0.3783783783783784,0.7340823970037453
arc.csv,NB,0.8366336633663366,0.32,0.3333333333333333,0.32653061224489793,0.6591760299625468
arc.csv,RBF,0.8663366336633663,0.3333333333333333,0.125,0.18181818181818182,0.6139981273408239
arc.csv,MLP,0.8811881188118812,0.5,0.25,0.3333333333333333,0.6713483146067416
arc.csv,DTree,0.8613861386138614,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.5764279026217228
arc.csv,Voting,0.8663366336633663,0.3333333333333333,0.125,0.18181818181818182,0.5456460674157303
arc.csv,Adaptive ,0.8808290155440415,0.5384615384615384,0.2916666666666667,0.3783783783783784,0.7327416173570019
serapion.csv,Log,0.7948717948717948,0.5,0.5,0.5,0.8548387096774194
serapion.csv,NB,0.7435897435897436,0.4166666666666667,0.625,0.5,0.6915322580645161
serapion.csv,RBF,0.7948717948717948,0.5,0.5,0.5,0.6169354838709677
serapion.csv,MLP,0.7948717948717948,0.5,0.375,0.42857142857142855,0.6491935483870968
serapion.csv,DTree,0.6410256410256411,0.125,0.125,0.125,0.532258064516129
serapion.csv,Voting,0.7948717948717948,0.5,0.375,0.42857142857142855,0.6391129032258065
serapion.csv,Adaptive ,0.7666666666666667,0.5714285714285714,0.5,0.5333333333333333,0.8380681818181818
intercafe.csv,Log,0.7916666666666666,0.3333333333333333,0.25,0.28571428571428575,0.53125
intercafe.csv,NB,0.75,0.0,0.0,NaN,0.825
